Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Packet_Count,Flow_Duration,Packet_Interarrival_Time,TCP_Flags,Bytes_Sent,Bytes_Received,Traffic_Direction,Connection_State,Packet_Drop_Rate,Malformed_Packet_Count,Avg_Time_Between_Packets,Total_Flow_Count,Device_Type,Device_Manufacturer,OS_Version,CPU_Usage,Memory_Usage_MB,Energy_Consumption_Watts,Firmware_Version,Device_Uptime_Hours,Payload_Size_Bytes,Payload_Entropy,Payload_Content_Type,Signature_Match,Compressed_Encrypted_Flag,Content_Type_File_Transferred,Flow_Count_Per_Time_Window,Avg_Packet_Size_Bytes,Packet_Rate_Packets_Per_Second,Std_Dev_Packet_Size,Min_Packet_Size,Max_Packet_Size,Protocol_Distribution_TCP_Percent,Protocol_Distribution_UDP_Percent,Protocol_Distribution_ICMP_Percent,Session_Duration,Active_Time_Periods,Avg_Time_Between_Requests,Time_Of_Day,Day_Of_Week,Malware_Type,Attack_Vector,Source_Geolocation_Latitude,Source_Geolocation_Longitude,Destination_Geolocation_Latitude,Destination_Geolocation_Longitude,DNS_Query_Count,Suspicious_Domain_Query_Flag,File_Transfer_Occurred,File_Size_Bytes,Anomalous_Behavior_Flag,External_IP_Accessed_Flag,Label
192.168.0.52,10.0.0.45,23698,37079,TCP,2777.724391,1619.443645,66.27740774,30.73901956,SYN,30865.136,2380.406402,Egress,Established,0.020664452,4.581656121,32.52789481,1.586584153,Smart Bulb,VendorB,v3.5,34.94980391,234.825532,111.6192775,1,392.1176044,89.34899361,23.38321779,ASCII,1,0,HTML,22.89745101,340.4274098,0.295795842,15.29510057,1095,40929,0.113797541,1.034827636,0.038689725,113.8647747,59.17930212,49.13625774,3,6,None,None,89.84942432,-153.5168345,-27.81107644,120.6659771,7.733532009,0,0,2978.394894,1,1,0
192.168.0.140,10.0.0.182,17724,60560,TCP,4089.758275,636.6925097,32.78566746,22.28141625,ACK,8176.036481,4093.047989,Ingress,SYN-Sent,0.060983209,0.658717932,9.491707677,32.76862142,Smart Bulb,VendorC,v2.1,60.90402755,369.740955,4.005236708,2.1,2440.638489,316.0017812,2.035760342,ASCII,0,1,Binary,33.42260051,2189.144342,171.3648975,267.4006766,1289,2454,0.742168744,0.004462411,0.036430935,442.4216825,64.18349124,97.5552761,10,4,Botnet,Network,82.62047712,149.70356,-43.69857831,70.01652404,10.77870148,1,0,3439.293861,1,1,1
192.168.0.210,10.0.0.161,45911,51238,UDP,464.6629438,50.7768197,87.87690199,116.2426577,SYN,9224.662062,9791.837378,Ingress,SYN-Sent,0.032720998,0.147672326,16.96506902,15.07846795,Thermostat,VendorB,v2.1,291.9716646,54.38727456,68.61228091,2.1,1112.380903,274.2225931,5.85282337,ASCII,0,1,Binary,19.29060144,1034.81783,121.2838632,34.06455958,478,16592,0.329519215,0.245641985,0.039408525,275.4342226,132.1032861,58.76264707,23,1,None,None,5.282809355,-46.5726976,27.43409738,1.291362432,0.24891574,1,0,586.6375562,1,1,0
192.168.0.32,10.0.0.92,14542,62413,TCP,4883.041902,1340.420168,55.37506287,6.781802347,SYN,12515.00487,9927.890601,Ingress,Established,0.010486225,0.075062625,18.25723074,0.118053372,Smart Bulb,VendorB,v3.5,8.652993748,93.90420532,75.98628457,2.1,2625.164762,278.4498996,8.51242268,ASCII,0,1,Binary,72.79603151,246.7937855,87.70046134,65.61219435,1428,1846,0.305496707,0.12706729,0.05711855,2657.200067,103.0588908,233.9118211,7,0,None,None,38.42678771,-167.5053063,-19.09227341,-114.8362154,4.955372346,0,1,8291.282943,0,0,0
192.168.0.59,10.0.0.15,19475,9317,TCP,1108.48144,182.9930738,135.8437314,39.51092552,ACK,8245.939937,6892.129137,Ingress,SYN-Sent,0.02437612,4.153946549,1.878398366,0.592274758,Thermostat,VendorA,v3.5,29.1245382,143.2087556,10.37121797,1,1051.000151,1343.355262,3.831090386,ASCII,0,0,HTML,5.68800024,2223.799892,36.61337774,1055.299372,1125,17419,1.03574826,0.085427986,0.252065104,1569.85835,188.7459133,49.05252808,9,0,Botnet,Physical,44.3758121,106.4471959,65.49433141,-24.39024629,5.067060752,1,0,7643.007767,0,1,1
192.168.0.68,10.0.0.44,33784,44328,ICMP,1143.219487,253.5606419,35.82776987,73.82414098,ACK,9572.506434,8.382355654,Ingress,SYN-Sent,0.007369337,1.61392713,17.45213823,71.24424356,Smart Camera,VendorC,v2.1,16.65419885,216.2238615,68.41753249,3.2,377.7003523,905.268087,15.10980516,Binary,0,1,JS,1.652325858,439.8500644,16.76237896,127.264938,383,4249,0.538334825,0.132122591,0.745834589,115.8863768,12.30538585,8.605385091,13,2,None,None,19.35980097,8.773303793,24.60240239,53.43994061,6.607893582,0,0,5974.254471,1,1,0
192.168.0.11,10.0.0.203,56993,21210,TCP,3231.240026,583.8722161,234.1112021,3.74938897,ACK,18761.27725,8704.325245,Ingress,SYN-Sent,0.00393909,2.267071091,48.37411078,31.25225082,Smart Camera,VendorC,v1.0,15.78063643,82.94643511,174.4814919,1,2124.689898,3348.770845,9.503749692,Binary,0,1,Binary,81.19955311,1293.04888,64.02993973,78.38884683,814,32588,0.10977353,0.09957302,0.030345938,271.8340783,71.51401104,77.66684604,18,3,Ransomware,Physical,83.45507451,-138.1014655,71.52261894,53.29659109,1.970245363,1,0,1643.210622,1,1,1
192.168.0.8,10.0.0.115,11356,15842,UDP,1719.159554,680.349099,110.1613579,27.643472,SYN,5463.579561,6538.187485,Egress,Established,0.066099511,2.386654445,16.88698112,8.746079512,Smart Camera,VendorB,v1.0,227.3771563,768.3324149,25.4656323,1,1338.155553,92.16608646,0.899471048,ASCII,1,1,Binary,6.607707466,889.6388348,13.8441938,380.3205055,875,16210,1.126004714,0.305676921,0.224183086,1953.903067,89.7694953,17.21406625,4,2,Botnet,Network,-85.83857821,91.37970533,-47.52208712,-119.1537071,3.319434177,1,0,3629.96755,1,0,1
192.168.0.220,10.0.0.103,8790,29048,TCP,1180.064559,806.2188739,167.52337,195.5968173,ACK,13555.54131,3088.159857,Ingress,SYN-Sent,0.077076904,0.532517565,17.16383743,55.55518706,Thermostat,VendorB,v1.0,420.302494,224.2643891,48.13568084,1,530.8853193,120.4117854,4.215516938,ASCII,0,0,HTML,0.763335564,2302.506733,165.2280979,134.5110921,869,43866,0.169007808,0.0904496,0.407740819,1196.578668,58.7339774,68.40006217,15,4,None,None,0.680907701,56.99736726,29.40030278,95.51156075,0.321541726,1,0,7110.486733,0,1,0
192.168.0.113,10.0.0.135,56855,58908,TCP,1612.154969,392.8376264,26.51671368,107.8195434,SYN,456.5458275,1959.187262,Ingress,SYN-Sent,0.008256603,2.697926638,15.5175647,149.187713,Thermostat,VendorB,v2.1,67.19646968,110.523492,10.35035695,1,1521.181177,453.6125414,0.020999711,ASCII,0,1,Binary,7.225121452,1955.526391,118.6823167,38.79554724,694,64442,0.081502678,0.035862314,0.029767542,1211.809778,114.2135161,45.38967756,16,0,None,None,-32.60770782,-100.9773036,-48.91204969,-49.02941055,0.867077137,1,0,1354.594339,1,1,0
192.168.0.106,10.0.0.66,58415,53880,UDP,1403.482509,5.360656874,135.2157108,33.13912382,ACK,7645.958529,12428.90612,Egress,SYN-Sent,0.024661125,0.241671556,1.057323439,4.380928547,Smart Camera,VendorA,v2.1,31.07779069,86.60509396,53.04338843,3.2,65.00521944,1086.265082,13.9039953,ASCII,1,1,HTML,34.05564942,1356.964525,271.7839686,252.8399016,842,49966,0.812804402,0.163741866,0.211456928,2131.871105,48.92776821,61.86125753,0,4,None,None,-40.85387457,82.75635452,-24.56644039,69.2550326,4.27750419,1,0,12345.32139,1,1,0
192.168.0.11,10.0.0.200,35319,50308,UDP,3909.419428,58.80406347,84.57407577,18.03830378,SYN,10676.56294,2761.900575,Ingress,SYN-Sent,0.047026458,4.22753749,12.14855968,71.97328472,Smart Camera,VendorB,v1.0,35.14519542,1480.879274,8.270857969,1,683.0494642,56.89791484,8.207328116,Binary,0,1,Binary,13.65079779,5096.897472,1.627648783,254.493603,1105,18488,0.129776129,0.616523117,0.652734796,27.43834848,6.002238854,20.41004921,22,4,None,None,78.72103065,55.58299267,-20.50603754,0.695439646,0.58763937,0,0,5347.381716,0,1,0
192.168.0.27,10.0.0.155,9875,19292,TCP,129.81218,139.0425008,186.9454326,5.599672789,RST,357.1930708,1791.968719,Egress,Established,0.016853704,4.192046919,19.38549473,46.87468822,Smart Bulb,VendorA,v1.0,32.83391306,36.1462693,110.3970336,3.2,587.0380924,641.0373676,4.839115756,Binary,0,0,HTML,24.55787853,4008.75553,94.83583083,382.0518265,88,23321,0.024388272,0.023155295,0.058342814,4404.60008,60.42677516,229.5924641,4,0,None,None,28.41246967,-164.4367638,-36.4008871,162.8536703,1.729926206,1,0,2194.150416,0,1,0
192.168.0.75,10.0.0.201,31088,2761,ICMP,6143.486998,325.0768084,312.5915378,37.26503222,ACK,37522.90904,441.4811019,Ingress,Established,0.323224834,4.203411566,2.473999166,40.23094644,Thermostat,VendorB,v2.1,162.272604,234.6068048,50.6132259,2.1,196.9442072,876.7299772,7.898285706,ASCII,1,1,HTML,3.586572427,369.5097642,21.98992619,376.2118046,1234,60561,0.256421517,0.148328684,0.002716836,857.2338801,29.30248232,33.58989451,3,5,DDoS,File Download,19.83750472,73.71305201,-55.85669697,93.88845055,0.101398778,0,1,752.2520881,1,1,1
192.168.0.58,10.0.0.50,21020,48512,ICMP,229.6391976,1709.142508,69.13520209,4.970377027,SYN,130.564926,10490.01643,Ingress,SYN-Sent,0.015200652,0.481802393,12.87253194,25.85716599,Smart Camera,VendorB,v2.1,157.4440862,222.6450326,52.35605177,1,1386.763431,594.5475308,0.427980135,ASCII,0,1,Binary,34.34081398,474.6936052,83.07258699,27.6797758,506,23704,0.074245975,0.039446818,0.125641184,503.6092915,22.18145101,33.08041734,4,6,None,None,85.81589914,122.6557815,-32.66259958,69.18006663,5.140965975,0,1,16464.74192,1,1,0
192.168.0.63,10.0.0.252,37260,49252,TCP,2318.592277,402.7528737,53.56837478,191.443606,SYN,11987.72722,15437.56808,Egress,SYN-Sent,0.003525369,6.043448351,2.242597939,142.6827953,Smart Camera,VendorB,v2.1,13.7348984,177.193472,24.27511707,2.1,415.3737747,853.2590713,4.654009882,Binary,1,0,Binary,56.47645383,485.4069489,18.71582815,45.3386731,485,8776,0.209148003,0.236441586,0.133895996,937.835785,133.8075923,58.9903849,20,4,None,None,-19.93230701,-45.0917111,64.88807095,-108.9071604,6.721178626,1,0,5736.160974,1,1,0
192.168.0.87,10.0.0.16,22987,15594,TCP,184.8681894,437.911233,24.44756643,3.715914778,SYN,1760.847818,3597.094116,Egress,SYN-Sent,0.008457932,1.670977556,18.15519601,91.51823789,Thermostat,VendorC,v2.1,37.10068879,220.8296534,6.712822541,2.1,761.2614096,60.65333404,0.168896288,ASCII,0,1,JS,42.03843439,882.72416,51.90680546,81.39075286,1207,34036,0.404641219,0.184033531,0.274983335,770.6315078,80.19719943,32.49557422,14,5,None,None,-87.25365772,-18.82359537,-49.17500989,83.61487314,6.317036064,1,0,3237.9515,0,1,0
192.168.0.209,10.0.0.73,15608,17121,TCP,177.1697729,383.9868889,40.01250912,2.195601192,SYN,19013.80793,12998.70308,Ingress,Established,0.074714353,1.067202119,7.777679988,42.0814256,Smart Camera,VendorB,v3.5,2.172118366,227.3905946,113.7425453,1,2178.562265,916.7504737,20.33794675,ASCII,0,1,HTML,3.372814372,668.9778488,20.56141556,43.52229407,1467,34885,0.124954635,1.258009871,0.037786755,261.142551,268.1969531,41.79398997,2,4,DDoS,Physical,54.28210656,-17.44015383,-1.582375867,-63.77739066,0.452156069,1,0,8022.633357,1,1,1
192.168.0.50,10.0.0.202,45003,41624,TCP,101.6590182,204.9094379,130.8546719,41.54689925,SYN,946.4400607,20798.52206,Egress,Established,0.12985442,2.674561879,6.306518319,87.70493331,Smart Camera,VendorA,v3.5,40.9103364,318.5138339,17.08218377,1,143.9307244,473.3906787,0.362685701,ASCII,0,1,Binary,5.713440441,228.4490694,68.45731121,81.88853554,887,8827,0.216800792,0.034384102,0.493197768,1175.956474,22.75886319,3.802803196,15,5,None,None,-47.83433151,-86.12929132,-75.02052476,78.35650254,0.250293627,1,0,210.1964307,0,1,0
192.168.0.220,10.0.0.198,62720,62035,TCP,736.4909783,764.5322484,25.65597442,126.0748947,SYN,597.0142782,2435.673143,Ingress,Established,0.014740008,8.053310088,30.33053118,51.26012682,Smart Camera,VendorA,v1.0,187.1556622,330.6563739,14.55095691,3.2,274.967076,1298.046706,0.103889225,ASCII,0,1,JS,17.58426017,3633.114817,15.7037144,34.05155871,94,32379,0.189337717,0.12854268,0.203024941,914.9842908,93.49144022,65.76308244,3,2,None,None,3.537917306,60.54014843,31.66015943,48.06196026,7.166470557,0,0,15695.66581,1,1,0
192.168.0.231,10.0.0.240,2994,13444,UDP,2946.542724,132.7268378,15.42333532,76.08802743,SYN,2999.042046,4819.536641,Ingress,Established,0.007170572,0.901513031,41.47263232,22.43985985,Smart Camera,VendorB,v2.1,20.06626698,87.27335586,82.20260588,2.1,315.5485607,1068.431669,4.928381205,ASCII,0,1,Binary,14.94878056,2273.519163,34.75427079,36.91767433,446,58640,0.538297177,0.36033219,0.20118876,1599.77206,219.1022679,78.91141132,14,5,None,None,-82.610714,163.1166032,67.71928035,174.132924,3.027295761,1,0,1163.191786,1,1,0
192.168.0.157,10.0.0.14,6330,30847,ICMP,5265.264993,234.9158117,3.593258066,42.3942986,ACK,6085.012545,8113.309241,Ingress,Established,0.041558445,0.561256897,5.968189304,305.2556582,Smart Bulb,VendorB,v2.1,2.973403907,624.7383629,2.881023621,1,319.0192702,1047.557209,2.410040172,ASCII,1,0,Binary,10.62960882,1779.880911,9.305493632,234.0589709,1421,51365,0.085937198,0.3442519,0.706894558,544.2990443,136.5758937,86.72777001,4,4,Botnet,Physical,23.09379892,156.6551558,13.31897387,125.3693826,0.867253495,1,0,16246.27145,1,1,1
192.168.0.3,10.0.0.132,34247,22251,TCP,1237.433079,695.8061288,193.4992149,94.73350083,SYN,7702.685885,23792.34507,Ingress,Established,0.009755722,0.538078824,19.67627984,30.95846103,Smart Camera,VendorB,v1.0,87.60411517,514.4870722,23.13909374,2.1,2371.180275,1489.352988,1.083443619,ASCII,0,1,Binary,28.55558782,2933.931878,81.59574371,318.533374,1376,38999,0.081124898,0.335322774,0.110912132,1319.373093,50.78023282,30.57843442,22,2,None,None,4.513468559,-154.1850294,-16.51234032,-138.6787974,11.52609971,0,0,3660.933881,1,1,0
192.168.0.117,10.0.0.170,52686,26138,TCP,1584.147165,109.6038489,5.32795649,137.7424084,SYN,8318.020103,2228.607946,Ingress,SYN-Sent,0.016476139,0.225498254,27.58648291,199.9701401,Smart Bulb,VendorC,v2.1,14.3275111,22.40127534,9.741742301,2.1,525.5229274,30.68207855,0.001677572,ASCII,1,1,JS,29.90910003,355.5643497,121.6799042,80.75382286,1280,9403,0.237406979,0.087669845,0.108735697,556.6319044,16.7138299,0.6229796,13,1,Ransomware,Network,14.63919521,-14.79788246,-73.66757004,86.5577493,0.221641997,0,0,4527.934491,1,0,1
192.168.0.49,10.0.0.110,11819,12377,TCP,1167.027464,239.0592764,128.786479,92.15587268,SYN,5112.296592,7311.896909,Ingress,Established,0.018399512,2.82802081,45.97213258,3.2110147,Smart Camera,VendorB,v2.1,0.429905261,383.8870872,39.92998275,1,865.7598265,973.2832457,17.57906847,ASCII,0,1,JS,4.50042427,2045.102423,8.915348771,254.9622285,89,7711,0.208381751,0.053896449,0.184559633,664.1200766,69.90627275,192.5062348,1,5,Botnet,Network,-22.66360241,66.290435,-79.28139226,41.4652295,0.381474439,0,0,204.8856698,1,1,1
192.168.0.230,10.0.0.47,5558,26348,TCP,484.0431206,51.02389782,129.998376,147.010886,FIN,9779.829312,1801.710512,Ingress,Established,0.012541415,5.885966129,8.425271689,13.64929311,Smart Bulb,VendorB,v1.0,129.0941463,796.365514,42.41988362,3.2,1969.639272,1252.30784,15.33645298,Binary,0,1,Binary,4.600109552,903.205352,38.40608265,57.06474013,274,62057,0.515148201,0.256077417,0.122485586,1369.450356,149.6447305,58.72148867,23,2,None,None,26.69337573,-131.9608839,81.96836966,-93.71107462,0.856647287,0,0,4853.217916,0,0,0
192.168.0.252,10.0.0.70,40654,53714,TCP,2812.847001,1712.558476,18.08444447,12.91868748,RST,14338.06947,14622.45511,Egress,SYN-Sent,0.199680577,0.473043347,24.98883433,0.178601871,Smart Bulb,VendorB,v3.5,121.690071,111.3424202,75.55716188,3.2,594.1273964,359.0873329,0.035736915,ASCII,0,1,Binary,9.45089026,283.5341593,23.49463259,316.7415439,689,25988,0.509011599,0.325237082,0.076265151,795.8367071,577.5000064,333.7393981,0,2,Ransomware,Physical,-39.80491049,-19.88165096,-61.29242912,-94.20494875,1.219952022,1,0,4268.000119,1,1,1
192.168.0.58,10.0.0.33,58893,48464,TCP,1145.41182,257.7055509,557.8945641,16.65246856,ACK,22655.99386,18792.8948,Ingress,SYN-Sent,0.150766904,10.91714671,21.29592349,57.42685683,Smart Bulb,VendorB,v2.1,47.4608154,633.5865991,68.02732521,1,2698.153437,146.2026667,0.294760245,Binary,1,1,HTML,18.23891584,1250.668822,38.23159162,34.12761169,842,58304,0.731698314,0.126015262,0.5199053,1898.726913,59.90632015,4.320109098,21,4,None,None,-77.57676041,177.2529576,-40.99412071,-125.8525222,4.653640606,0,0,1508.809114,1,0,0
192.168.0.168,10.0.0.39,44824,63527,TCP,3676.119944,61.20074549,484.2993934,60.21629377,SYN,14321.5598,10542.50672,Ingress,Established,0.035891793,1.049933101,19.70901661,6.939042919,Smart Bulb,VendorA,v3.5,19.19275277,169.9311644,5.772786088,1,457.069195,604.5659657,0.589491676,Binary,1,1,JS,39.34533164,2479.936996,50.44670853,126.3331852,855,35189,0.076168553,0.014557558,0.64767692,435.8305571,35.57509757,9.852910036,9,2,Ransomware,Physical,-68.19496228,9.373053774,-1.627903493,32.3776388,0.755841453,1,1,229.2423163,0,1,1
192.168.0.119,10.0.0.241,27892,15665,UDP,229.1028621,372.8460269,70.08734722,34.19740241,SYN,7134.235046,15392.58194,Egress,Established,0.042949842,5.388476839,6.595879006,51.55539352,Smart Camera,VendorB,v1.0,47.30475031,337.3879558,94.35182721,2.1,4504.371922,1936.178556,1.721020633,ASCII,0,1,HTML,122.1336656,269.8785317,34.88747764,187.279167,1313,36117,0.038549567,0.258037098,0.32132268,547.9074652,18.60499031,70.47110011,2,2,DDoS,Network,-18.1598291,-126.6838294,30.93010546,130.5640856,5.626821825,1,0,891.924286,1,1,1
192.168.0.36,10.0.0.199,45003,15536,TCP,281.1555435,211.2407765,60.80718288,46.1660944,SYN,6354.261931,6274.936871,Egress,Established,0.040730621,0.079302225,7.856105792,33.05603679,Smart Camera,VendorC,v3.5,13.80152509,288.7387876,35.23941358,1,1938.273804,2115.078382,4.387802558,ASCII,0,0,Binary,2.987140091,1226.603588,21.01735215,33.94658762,686,24198,0.261209872,0.473417896,0.001441883,1310.97443,301.379936,6.129866546,19,6,None,None,87.93987128,71.4421822,27.78869827,-118.6594641,3.430969318,0,0,5105.550969,1,1,0
192.168.0.232,10.0.0.1,50465,30520,TCP,1469.643946,307.6815909,6.457413136,67.01598177,ACK,3522.964508,13387.36822,Ingress,Established,0.033896249,0.794499611,24.32389359,91.20463474,Smart Camera,VendorB,v3.5,23.07870902,93.37197831,3.916439389,1,159.796811,25.84233926,12.50260514,ASCII,0,1,HTML,8.371210705,1963.635215,40.57356586,140.9494308,530,50082,0.274872737,0.10149604,0.299591772,322.3074777,173.3708678,114.645053,13,6,None,None,-84.7273992,67.19350622,-11.07766186,-98.5841453,6.887959143,1,0,2345.515757,1,1,0
192.168.0.208,10.0.0.221,42889,46988,UDP,712.9682821,873.0287898,70.77677587,49.26159664,FIN,2122.731323,16415.42425,Egress,Established,0.004390641,5.406707858,27.14883621,57.19408284,Smart Bulb,VendorC,v1.0,30.85508483,725.2322735,48.06124281,1,1628.356935,143.3736632,0.96283299,ASCII,1,1,Binary,74.47327359,2656.513672,8.12191168,48.41812276,1298,47473,0.121639602,0.022921625,0.353122662,95.52166491,33.08856284,27.81531167,20,6,Botnet,File Download,-70.39739276,16.03260555,-20.12726083,-109.2175832,8.014835952,0,0,6097.63394,0,0,1
192.168.0.69,10.0.0.63,63429,43114,TCP,1093.043821,391.1167553,165.7861508,129.1069034,PSH,31212.65426,17208.49831,Ingress,Established,0.041318507,0.323039285,8.740683066,4.173401778,Smart Bulb,VendorC,v2.1,125.3496425,136.6754449,15.81656779,1,1041.798334,119.9083939,3.077157222,ASCII,0,1,Binary,21.21451572,3775.346536,21.95238841,471.5577573,1390,3842,0.129810512,0.116100735,0.086356776,942.8316238,9.041214892,51.99844464,17,4,None,None,-7.812346331,-161.3604366,62.28068979,117.6142824,2.244403638,0,0,23.12145707,1,1,0
192.168.0.109,10.0.0.95,63274,8375,UDP,267.5550371,370.1870306,49.08236967,39.96073338,ACK,21644.48906,4981.94224,Egress,Established,0.045826126,2.354522581,6.767776492,64.00193951,Thermostat,VendorB,v2.1,16.80178266,1072.211803,156.908897,2.1,1182.614462,196.2830378,3.119255701,ASCII,0,1,Binary,13.10311355,91.43747651,4.421618325,330.8698226,871,11363,1.000619247,0.079914687,0.316385609,59.69180504,93.77506508,38.72624086,15,5,None,None,16.74826581,-29.03466754,-55.57063075,160.3839759,9.512001723,1,1,5518.745612,0,1,0
192.168.0.119,10.0.0.86,58951,50608,TCP,490.4537613,423.3631145,160.7058155,45.83445298,SYN,15218.92175,23160.13832,Ingress,SYN-Sent,0.082762486,2.282800096,1.392194832,121.3281104,Smart Camera,VendorB,v1.0,120.1228593,243.2182202,47.59068585,2.1,79.26861361,633.9163821,0.845892139,ASCII,0,1,Binary,5.98250831,3388.099911,0.406225665,19.88781312,697,61398,0.30935277,0.046098584,1.36381931,971.2917894,33.04642756,103.9739968,8,2,None,None,-7.129630848,49.30188831,-55.56741517,173.6369503,4.43515121,1,0,2546.713024,1,1,0
192.168.0.252,10.0.0.221,56230,52330,UDP,5189.219984,178.4052634,45.27357113,9.322808068,PSH,12048.58551,5265.804688,Ingress,Established,0.069713355,0.85424102,6.70401808,83.78241008,Thermostat,VendorA,v1.0,22.79692442,560.7224326,10.0161461,3.2,875.5300177,862.7210213,1.03005232,ASCII,0,0,Binary,0.374614094,677.7248861,64.73643599,306.2512394,176,10843,0.779260007,0.141037325,0.078296663,1949.806478,4.092009582,53.45681468,10,6,None,None,-52.11379963,178.1427585,-41.19660737,141.5176626,0.611906347,0,1,1653.802738,0,1,0
192.168.0.44,10.0.0.245,55929,9478,UDP,1415.456599,148.2318254,18.56722917,40.87877445,RST,1194.884824,10053.74538,Egress,Established,0.011754383,0.530948979,7.291753811,22.97928466,Smart Bulb,VendorB,v3.5,248.0118386,671.1274363,79.01004143,2.1,415.6918394,431.5689245,7.148050923,ASCII,0,1,HTML,60.71665526,23.1783126,6.140146821,242.7554923,1198,58930,0.232056701,0.364675603,0.091769317,778.6504657,11.4236422,28.32912757,23,6,Botnet,File Download,-19.76134795,-42.43551238,-20.98604591,37.53334467,1.205510072,0,1,1344.383419,1,0,1
192.168.0.13,10.0.0.96,60245,51604,TCP,493.9088953,0.786342498,217.7306571,22.70330855,SYN,962.2750145,7834.219854,Ingress,Established,0.097403333,6.237505942,1.765741522,62.54622145,Smart Bulb,VendorB,v3.5,83.33648429,291.6003977,105.337141,3.2,670.6738615,401.9098891,5.181571339,ASCII,0,1,Binary,19.40146091,380.8634708,129.3551386,313.7814896,532,63084,0.31909928,0.10260223,0.498912098,1542.550489,349.303793,159.4187706,4,3,None,None,-37.43514748,17.29327992,89.06745716,15.22472803,3.404031981,0,0,4971.146017,0,1,0
192.168.0.24,10.0.0.8,54306,51939,TCP,1630.794061,86.26822341,41.07446379,41.68591724,PSH,7994.427103,16846.52277,Egress,Established,0.185068454,0.43052821,2.486668262,28.32592302,Smart Camera,VendorA,v1.0,68.30007913,2803.707404,39.77942665,2.1,34.93917209,1233.156452,1.051256125,ASCII,1,1,Binary,87.80102606,1956.070989,16.69207514,72.21304779,664,26061,0.191209064,0.184706633,0.031841052,1319.506116,129.1092631,204.7510427,14,6,None,None,-79.42802871,102.1892989,44.86043123,160.806076,4.689557099,1,0,17586.61735,1,1,0
192.168.0.201,10.0.0.33,14229,8504,TCP,90.61176784,4.681843897,59.16570459,18.37072377,SYN,6328.689512,2126.933972,Ingress,Established,0.029506135,0.43130864,4.581452113,115.0542364,Smart Camera,VendorB,v1.0,27.88874583,193.3774581,114.3222462,1,4941.604644,976.0287586,1.032461231,ASCII,0,1,Binary,12.580347,1610.685685,70.39331018,16.77978808,896,25400,0.130806431,0.702464236,0.177714562,1386.918152,211.2886325,49.50256328,3,3,None,None,84.6973288,-127.4754961,-22.65993743,162.5999911,20.06869822,1,0,3003.258388,1,1,0
192.168.0.222,10.0.0.98,43719,23656,TCP,697.5528705,674.4746735,187.3316425,34.80424588,FIN,5500.884428,23824.74976,Egress,SYN-Sent,0.000841623,0.384127842,5.313202356,221.4107626,Smart Camera,VendorA,v2.1,157.6070019,911.9273779,145.1617666,3.2,717.7880214,945.63664,2.28681378,ASCII,0,1,HTML,21.33349807,884.748256,4.788606724,375.7213825,1193,25643,0.558829941,0.001981026,0.092494199,1554.71202,14.32951626,94.75422028,1,1,Ransomware,File Download,-25.36427306,-2.801910382,-39.59430395,41.98164466,12.18876125,0,1,4363.825075,0,1,1
192.168.0.179,10.0.0.171,5986,34895,TCP,755.3016281,765.9074013,96.24833751,73.26609513,ACK,1230.575042,39028.42072,Ingress,Established,0.088485465,4.443884983,51.65777628,57.31139495,Smart Camera,VendorB,v3.5,33.17075804,278.9869998,141.4162601,1,48.69265703,438.2840288,2.627498558,ASCII,0,0,JS,18.18442195,1627.648182,40.25166326,60.74535412,305,22341,0.72994565,0.53440528,1.043227074,95.68973538,88.76709309,2.715273866,17,3,None,None,38.78934473,-98.30898741,87.26289655,-136.870457,0.99331246,1,0,134.6399743,1,1,0
192.168.0.58,10.0.0.171,21814,25144,UDP,4341.80212,333.9299917,64.58805868,49.42778956,RST,24715.52689,16702.93876,Ingress,SYN-Sent,0.00677524,6.971653931,7.425565396,19.03111483,Smart Bulb,VendorB,v1.0,61.25130265,951.3632028,37.13115834,1,1340.550239,1294.386172,3.541295382,ASCII,0,1,HTML,53.32231378,776.2934366,59.55231947,57.75553238,1079,53443,0.379858674,0.014052105,0.061009011,212.9813581,39.31445171,14.61767746,17,0,DDoS,Physical,-37.32350163,-79.7503846,-64.65980069,127.2414674,4.78873807,1,0,1975.193155,1,1,1
192.168.0.102,10.0.0.165,39895,28390,TCP,4809.669055,438.4195025,21.96770941,4.777509793,SYN,16148.57505,1892.711361,Egress,SYN-Sent,0.012357875,1.145827004,6.798719141,2.235630363,Smart Camera,VendorB,v2.1,21.92735907,18.18246802,189.8604832,1,808.3069756,753.7243645,0.10488384,ASCII,0,1,Binary,89.35332095,2534.863509,276.1818124,235.5505642,175,61713,0.290822894,0.284437887,0.059847156,122.2798396,178.8728939,46.285324,8,4,None,None,25.90679735,-69.69779894,-88.89977663,147.4650016,0.692044778,1,0,1414.232901,0,1,0
